id,sentiment
"7613_2",0.8249368780153175
"11624_4",0.23402009190450035
"4847_10",0.8870859639258764
"10684_7",0.5594324240424297
"6312_1",0.47568108274558707
"4925_3",0.15217581801059551
"4125_1",0.04959740848036376
"2394_10",0.9545942386540694
"12105_10",0.7595278606894291
"7812_1",0.06096346312163482
"1061_8",0.7597032482041352
"9343_3",0.5323736998868215
"7696_10",0.9187953977653033
"9355_10",0.9511448908828212
"782_9",0.8949779099998089
"9882_10",0.9516241226532917
"10642_10",0.7508213604450245
"7410_2",0.16286089979044346
"9591_4",0.16329521302670935
"11902_3",0.29597209104078154
"3495_7",0.2934636751943652
"6733_1",0.08474616305569103
"4552_1",0.014052794255559612
"6722_1",0.22360502809899505
"188_10",0.7707484834476146
"5099_10",0.8417133612322081
"10313_1",0.259134598240228
"6756_9",0.744263402547871
"6622_2",0.1075696267902441
"4807_10",0.9319432757600975
"7173_3",0.37821119825990496
"11321_8",0.6542540445364993
"7909_9",0.37735415811955675
"8012_7",0.22583706000518908
"8615_4",0.20463483307154737
"8117_10",0.7745056393549248
"1892_10",0.6722427289788658
"4617_1",0.22024388239794904
"1893_8",0.7523869526762303
"5435_1",0.09155503036288454
"162_3",0.22508540588117124
"6516_10",0.8821774397966393
"11588_7",0.7541765960972912
"2006_1",0.15666313216516833
"1594_4",0.3030676491571177
"1472_1",0.0426543673420756
"3647_1",0.38030899575235494
"174_7",0.7018363350640007
"5539_7",0.1874338175208785
"3384_10",0.9619927178286354
"3811_4",0.4616250901839528
"4079_8",0.5188188649866724
"1179_7",0.5197909003424512
"3069_9",0.9423782080507712
"3769_8",0.7084997154652908
"9247_10",0.7006621811407231
"10434_1",0.10363289459594952
"1147_10",0.8599011393790946
"5344_7",0.7813044877478444
"8073_10",0.7625050418857232
"7833_3",0.11191017643906379
"8370_1",0.1171484208164809
"9007_8",0.4236069870501265
"6624_7",0.47693334116144875
"6683_3",0.2414566554673451
"12275_7",0.6054952248348252
"11927_8",0.8030735175306014
"1560_10",0.8744195103954351
"1325_9",0.5311684958330792
"3548_8",0.3586949447677246
"607_1",0.0657395626011832
"6702_7",0.6017191445915389
"5702_3",0.09078215449354299
"11345_8",0.8342979772942708
"3428_4",0.39350122499965534
"7209_9",0.9509718850586396
"8425_8",0.8082636577119963
"3087_1",0.3302660417115397
"1119_8",0.6105969750893356
"5715_3",0.41408267713976266
"8645_1",0.22841142352697255
"2149_3",0.0795195509888325
"10403_10",0.639996677803881
"5628_1",0.21682669843550875
"5570_10",0.8583045837049599
"1613_3",0.20621364745174686
"1454_4",0.7447414263497719
"5094_3",0.24495925754212758
"7982_1",0.28567486740958914
"6894_2",0.5330126055865758
"6554_1",0.2742099303179265
"4721_3",0.3543294213384087
"6904_4",0.21679656320359508
"893_8",0.8882075762525018
"4605_4",0.5299737462945674
"11516_7",0.5895693809125784
"11718_7",0.8949496551441639
"5956_1",0.05052164498640173
"7455_9",0.6651740404112466
"6396_4",0.6638403833033617
"1223_8",0.7240746299859052
"8556_1",0.32610268387630187
"6108_8",0.6620612404081914
"11690_1",0.07290488261385633
"3778_9",0.5861480109385121
"3627_4",0.46029709472826474
"8256_4",0.45577720116545145
"533_1",0.06380387111338821
"5235_4",0.0629426291763483
"621_2",0.43828757975336563
"5365_1",0.4061141527451959
"8180_3",0.49164842905105904
"7396_7",0.29882951462241525
"9776_10",0.8105407846843156
"8175_10",0.8733079828104243
"3128_1",0.26925417505779636
"4606_1",0.41266269949683027
"6158_2",0.13787769970632338
"3281_10",0.5849289924880132
"4723_4",0.18440888051646412
"11994_3",0.3240236768057909
"7701_1",0.024580838483657594
"103_3",0.26471171100875174
"8908_10",0.8138978559676494
"8876_1",0.11027988846720094
"7519_9",0.7731316631100882
"12456_8",0.49878757986724354
"9514_8",0.7276633901886188
"8680_8",0.39821625335578076
"12402_10",0.6257288139636538
"362_2",0.35233988564954777
"9825_7",0.6020768394821364
"2913_3",0.6023484083682757
"7164_8",0.8045468627742218
"11177_7",0.6327976176509654
"5707_10",0.8432611458742357
"8103_10",0.7694618810384299
"6289_1",0.02721641233445949
"11754_1",0.41313574546195353
"11640_10",0.5802644375384667
"9933_7",0.5412990753050662
"185_10",0.7897069433692796
"242_10",0.9016958683874988
"9369_8",0.7733455327375767
"7453_10",0.5869300768008936
"7514_7",0.3935788082247905
"10860_2",0.20510256343855615
"8663_8",0.631840921104306
"9108_1",0.14796633500207038
"7941_1",0.2370688681356145
"10116_1",0.021111377322838184
"9841_4",0.3170572565934623
"4512_9",0.80049883105779
"4853_2",0.3600824345684417
"2664_4",0.5402731883085158
"9966_10",0.8655186860324279
"5167_2",0.2750142408038784
"3894_2",0.06557596140267109
"3929_8",0.6347193227661233
"7165_10",0.7137240970156348
"5451_8",0.6894460565446875
"2947_4",0.6505222980283268
"4611_10",0.7703309473809378
"5807_1",0.24338210200936636
"9464_8",0.7619927751931159
"3124_10",0.8174977030035591
"2705_4",0.6384930878211708
"12187_8",0.86506690199018
"12319_10",0.7395538572745256
"9874_3",0.2665701837815111
"3406_4",0.43895160412262385
"2327_10",0.8527850430667763
"605_10",0.834324048778799
"8080_4",0.2771427247570326
"3074_10",0.8982000320047048
"2499_3",0.23239066437476946
"1013_1",0.4992338627492432
"11535_1",0.0878378297226689
"4118_7",0.6569855279021491
"10492_8",0.8150386310878945
"2129_4",0.28061893910652425
"9814_10",0.4758420197170801
"10671_9",0.6142115678830165
"5980_10",0.866126633044216
"2755_2",0.44277984289981637
"5461_2",0.3440557051578275
"11979_1",0.21315176653960902
"8810_1",0.09595640087357503
"852_7",0.7871044489994783
"10961_4",0.10176899718442767
"7436_4",0.48911668704025646
"11281_3",0.5202090284083349
"4208_3",0.18554731833221227
"8213_10",0.5899355187676962
"9851_2",0.4050024883992411
"4713_7",0.6906781904888053
"9528_1",0.8457510176003239
"3595_10",0.9228120028193059
"5785_3",0.5429725704348124
"10370_3",0.1536263467453946
"1980_3",0.4795295316772264
"8800_4",0.4640847238909586
"4437_3",0.26337771546734745
"28_3",0.43414415758026775
"12171_1",0.45512688937807066
"9359_3",0.37914704352788875
"3831_9",0.9530626194192288
"10962_7",0.8912079780548459
"1500_9",0.5790371805064954
"11470_10",0.7402514260187216
"11843_3",0.15290213262112673
"11200_4",0.6184518606929441
"1067_1",0.052908350699628834
"3333_1",0.14450115231939695
"4487_4",0.7521438168125238
"6428_1",0.10785837394206343
"575_7",0.117555330908002
"10904_9",0.700690006909233
"11821_2",0.40749754005349853
"11605_1",0.13806671931901507
"1111_7",0.707096730343406
"10295_1",0.47545526404489524
"1146_4",0.09808155299542858
"2405_9",0.4168144047252117
"11081_10",0.6188667715730662
"2201_10",0.9104924500514805
"4844_1",0.1733148850356124
"11007_8",0.7414866234569799
"6535_7",0.6303405869264312
"2653_4",0.1682147611334216
"8245_10",0.7736958207655856
"9951_8",0.78790027320669
"6133_8",0.32214604715780654
"10006_2",0.0856843179259259
"7350_1",0.5014962892130016
"4509_9",0.8765308944054089
"948_1",0.06562737913203871
"3987_1",0.2908097099884291
"2947_10",0.25105813204511174
"6041_3",0.030058458851514196
"2946_1",0.262587234408781
"11967_4",0.14035272136371194
"1185_10",0.9150625496709591
"10323_2",0.6097152230118561
"11706_2",0.027260042147833247
"3663_1",0.16460954614465056
"5602_10",0.8905070194365386
"4870_10",0.6362081939073524
"1994_1",0.1865202823841724
"10807_7",0.7850504394543957
"6871_3",0.8189312750218778
"1175_2",0.13454262345165288
"10919_7",0.8192858364711513
"8127_10",0.7016045731496631
"12497_4",0.39123893480182587
"3274_1",0.4975799585178248
"2568_3",0.3289328393906036
"840_2",0.0697508906484495
"5626_10",0.9252237072308913
"7561_10",0.8628864416662501
"4600_3",0.30109274933374913
"3324_9",0.489523074240294
"8899_7",0.7948559483425367
"5592_8",0.7015060698848717
"12483_4",0.09371110502845456
"7874_1",0.03029994411291041
"5878_10",0.841439592435175
"4303_9",0.5487125983622954
"9421_1",0.26001644059073487
"10269_4",0.46229990489695993
"10615_2",0.24298276693210705
"2634_10",0.8654178223441434
"7522_1",0.12642074398937378
"9289_10",0.6448229562630479
"4636_10",0.5370741685577246
"1241_7",0.38858742721170264
"9458_9",0.6559009698635035
"11690_10",0.9097012791013078
"7176_4",0.37402280720516967
"6212_10",0.7732989246505239
"6319_1",0.2487640987190243
"5229_3",0.3534201358721715
"466_9",0.9273037563739873
"8693_2",0.4203197602435264
"2952_10",0.8049763318128211
"1128_1",0.07283891838039035
"3975_10",0.6152839817267202
"11365_10",0.8258361748208262
"2074_9",0.798377441833564
"9768_10",0.9076083525581674
"4895_1",0.26675284341714733
"5726_10",0.8599521629025315
"9993_10",0.8352931618447194
"11319_2",0.5105809822587284
"10561_2",0.40533134638425555
"5455_8",0.8056296688063548
"10684_3",0.3072376952370319
"3652_3",0.3073719883311284
"7825_1",0.1441391138862849
"8806_1",0.20452495049992267
"275_10",0.764061385218864
"2246_1",0.12227272486295866
"11968_2",0.045041236731568256
"2528_1",0.5013942490651716
"8491_8",0.6176036193241259
"13_1",0.6206127296611169
"4530_8",0.63554252223797
"5207_3",0.1634420651433196
"11648_10",0.7135027943822829
"8260_1",0.44942954081733644
"10730_10",0.714862552037431
"10402_3",0.46012818566712904
"8077_1",0.06614881047159087
"8598_8",0.6788355512320623
"2809_3",0.09955273832898034
"12490_10",0.8378860700454033
"1447_9",0.8361407891212004
"1605_3",0.3787702486121221
"2311_4",0.07378861969949353
"3235_9",0.6870626851719296
"5725_10",0.6968054674450529
"9025_10",0.8485050575936749
"6049_9",0.6181457663045374
"4803_10",0.9436055594714591
"191_9",0.9411139167684655
"420_3",0.47942183242375574
"5238_2",0.039701450641912404
"1280_9",0.8536745170084972
"9408_4",0.2514144957126788
"819_1",0.016809196678924592
"1656_4",0.242245517903179
"9964_3",0.2816905720608546
"10404_4",0.5950827592447985
"12369_10",0.6875659932172271
"6423_1",0.2256687736369063
"9942_8",0.4033637861758368
"1519_1",0.32507363596425787
"100_10",0.8350259783633994
"3216_10",0.6825387842842249
"3909_10",0.6071222189494254
"5034_7",0.9135257841828164
"14_8",0.8906586708747685
"5891_3",0.14364449029365817
"8496_10",0.9553844011297964
"7429_1",0.13224203066615062
"9457_1",0.25934175798595976
"9602_8",0.7662913371697715
"4198_1",0.11421467227626637
"154_2",0.3830531350823796
"5070_2",0.20994904022554878
"4207_8",0.6291032187562745
"7758_8",0.7284580141271553
"4439_9",0.8479360517625947
"12042_1",0.04466012373833193
"7244_1",0.064391207394584
"6854_1",0.24158883748554674
"11932_10",0.7345849881845367
"4151_10",0.7741446255348471
"7265_1",0.15746653238612696
"10272_7",0.9256490486242803
"4256_4",0.33916137062191093
"1225_7",0.661981903090245
"956_10",0.8585383835884222
"6389_2",0.2796101036333949
"1365_4",0.2438370656661185
"4752_7",0.6467077288448444
"276_10",0.9098323169176469
"8766_9",0.5337359713028045
"11225_10",0.7728311936658406
"6920_1",0.08727639164549154
"11536_1",0.03468208268820913
"1923_9",0.8007051575561586
"11460_10",0.5829812634182966
"10054_7",0.7286790903574273
"10845_1",0.03249303000425633
"10231_4",0.434544046124696
"9430_8",0.6763481276225637
"3226_2",0.11280938555980642
"4298_3",0.23043870053183768
"10635_4",0.3947691417463692
"10567_4",0.1504013233796397
"5460_10",0.8005877464913862
"7310_7",0.6190434774008834
"10330_2",0.04082865121423413
"5151_9",0.8213257563121112
"11_3",0.7012929689688788
"1448_8",0.5279140840163691
"10130_8",0.8574773305601803
"2199_3",0.11131239468816499
"1761_10",0.7951011317609026
"2782_1",0.05457728845115165
"7618_10",0.885511716248226
"85_10",0.7706169526223727
"5730_3",0.27918470242518667
"3641_1",0.4209743820483617
"8190_9",0.9223323333155411
"9533_10",0.942535306515276
"9508_1",0.13543418336302368
"237_8",0.9161060437594305
"3981_7",0.5280629411000964
"7194_9",0.7065985203258978
"10584_8",0.4353731136626344
"248_2",0.044904691693495764
"8358_4",0.0974188123645371
"1218_1",0.03667213348517712
"4191_10",0.1914578583168415
"3090_8",0.721707702823794
"11923_2",0.2687905382460492
"1640_8",0.7129404964728137
"9972_3",0.29245395458790596
"11818_4",0.49393367253006143
"4350_10",0.8342793742653266
"877_10",0.3950997596724232
"10017_8",0.7326694494920987
"7975_10",0.8357897915260193
"8436_1",0.18806352151365155
"6024_7",0.5451812446063082
"3112_1",0.1620158081699402
"951_10",0.8203560411554807
"1622_1",0.08302168287210432
"191_3",0.3881676870021066
"5669_1",0.11958133245017549
"1891_4",0.28444266157523174
"12173_9",0.6026003344933883
"7887_7",0.6843962992069739
"3256_10",0.24667273459052735
"5419_1",0.0549163691259587
"7635_1",0.15525967812314778
"8297_2",0.22935569813895437
"7137_8",0.5816444662823251
"7562_3",0.436007680801545
"9944_1",0.06896137593298253
"4288_1",0.026149563445383862
"8087_1",0.4005939537486532
"4771_10",0.6805895710555351
"10482_10",0.619601939273319
"5324_10",0.9235284845977237
"3080_1",0.21985565682957864
"10923_7",0.8046159359934363
"1753_7",0.7826637714744571
"317_10",0.7839916411787458
"12474_8",0.5960394998560886
"773_8",0.8542376702936489
"388_1",0.4376687615819604
"12141_2",0.36223052388596955
"5667_1",0.5191895409115689
"1071_9",0.8756890232713116
"2897_10",0.7874522356395137
"9481_4",0.6152802539210035
"12025_1",0.057955542709049
"8879_7",0.43890185154931627
"5683_1",0.17753776874949612
"7026_1",0.1279253663876363
"2439_1",0.3892494911021379
"3631_7",0.7066629095067707
"1650_9",0.5432704030514888
"5378_7",0.8604542250550274
"9745_1",0.02637459840247477
"11563_8",0.6304518723458057
"299_8",0.8512509559145985
"9471_2",0.4280726353313798
"1866_1",0.1592324104563501
"2639_4",0.37627327100469976
"5122_1",0.20973748557358282
"12341_7",0.4387028873993349
"2936_8",0.7803493615089888
"8647_10",0.5130980687097748
"4255_9",0.8014612929675443
"7262_8",0.4294783046003547
"8413_10",0.6339242158402723
"10080_1",0.2031434219545522
"3973_1",0.41561562652882017
"8752_9",0.9064615619673528
"4018_2",0.29832338835163386
"7669_1",0.1741417474441943
"10421_4",0.3220464630790191
"7854_8",0.8155637084288305
"162_8",0.38243494038707365
"11614_9",0.7245248468034802
"11343_8",0.9052132788401704
"1708_7",0.3387391579110768
"7115_4",0.49310589134411814
"10498_10",0.4194224229146223
"2944_8",0.8126316047779731
"10474_3",0.357394760286536
"1263_1",0.18356281695893617
"1693_4",0.6750031506266544
"9600_9",0.4973937748380531
"11173_2",0.3720244874758684
"3961_2",0.37733851458136813
"8011_1",0.28607262424407126
"7386_8",0.5712378906063643
"8787_8",0.6774156260140928
"12349_9",0.7046650446645754
"1776_4",0.269710619640714
"5885_4",0.6637193828606801
"220_4",0.22232328978586346
"5547_8",0.7752071122924964
"2853_1",0.207775785993128
"2157_2",0.22241750362642543
"11667_2",0.3510520078081883
"194_7",0.8237453736364798
"1633_1",0.06254333481076244
"6897_2",0.19879050874166998
"11568_2",0.1754486854157309
"9219_1",0.26306981596388246
"477_8",0.7717325069821992
"8980_3",0.7070652340012359
"4612_10",0.4806303623819274
"8030_10",0.9078666291811112
"1846_8",0.9810469785978583
"2786_8",0.7155976145950065
"2634_1",0.10200102588332374
"3110_8",0.7740990036312804
"11587_8",0.6988273682146443
"11262_8",0.6303282882195693
"5680_7",0.3436756293990353
"4583_4",0.41905232261417186
"1451_1",0.09131385155963416
"4244_4",0.1000030212964271
"6176_4",0.12010899969378523
"8851_10",0.785745252114395
"908_9",0.8424058422146856
"7494_9",0.47944380886776894
"8061_3",0.2801448034874442
"789_1",0.3983863117584124
"2374_7",0.6399465438397313
"11225_3",0.09639801355722312
"4467_4",0.1401996795223196
"8516_10",0.39829006283421037
"4121_10",0.7697687271108724
"10267_7",0.5489222503722502
"6040_8",0.6994029376639511
"8338_7",0.7435062393645999
"2903_7",0.900457876865553
"6662_9",0.8626924892539672
"5333_10",0.8154739098784372
"7470_4",0.1972120940841159
"8813_1",0.16002138512865025
"4514_3",0.7311800466015128
"9584_7",0.30124690363722323
"11706_8",0.8518114644846219
"11538_8",0.6951885221758696
"4210_1",0.015623720337134852
"8984_1",0.04768782016444639
"3431_4",0.12185264025185996
"4973_10",0.8565425257254662
"12260_1",0.08059685447903243
"4267_10",0.8533903882332029
"9906_9",0.8910625217948595
"670_7",0.7810535103059403
"6270_3",0.09096452152084743
"5164_4",0.2237427236300857
"9741_2",0.2270419028595575
"3761_8",0.4740656953504802
"2651_2",0.22609856573409398
"7448_10",0.7758929457060446
"7184_9",0.8485794935323647
"1313_9",0.7096976964793915
"10654_8",0.8623245767509325
"7151_1",0.06782923655766786
"2320_10",0.6121770872316393
"12033_7",0.37876518886642907
"6429_1",0.04300799079268477
"1420_4",0.6570736703129549
"3002_7",0.5077587412243919
"1299_1",0.12519718841494717
"7897_9",0.8051587896152673
"1529_4",0.14837037553473692
"9760_2",0.2562646826971911
"11318_1",0.15049866861963637
"2217_3",0.31610008408091045
"11641_2",0.21260129224335977
"7238_10",0.8246278385180728
"7710_8",0.7596348172532962
"12011_8",0.708826535014757
"4495_7",0.8675483438071275
"11144_4",0.48255283117065895
"5625_2",0.16644168304516727
"2926_7",0.3997000212501483
"8538_8",0.7042461782791336
"8875_10",0.6475352436948297
"10881_10",0.894578098290144
"1662_7",0.7353130056534449
"4560_9",0.6184892454604621
"6714_4",0.23139284701667737
"9059_10",0.8133769620639322
"6631_10",0.7628042122779592
"8520_1",0.0435415057385717
"918_4",0.5024278155700566
"3102_10",0.736962146865932
"3611_2",0.13718417007702305
"8434_10",0.8092629954626407
"681_7",0.877418121212099
"7386_4",0.11177143895570514
"7566_9",0.34328441759216777
"10110_10",0.7456271512865853
"10486_10",0.8618070706081985
"1492_3",0.416445867272432
"11823_1",0.10796705924284894
"2331_9",0.7881876107940717
"2200_2",0.1809620698588236
"9547_1",0.07746308180957025
"785_2",0.0836708915525352
"5101_4",0.3287012511392922
"5657_10",0.5832186080071706
"6902_7",0.5788484342189187
"1490_9",0.6187478801145153
"7148_9",0.8137015598215818
"7387_8",0.5752901396668085
"8277_9",0.8088646720145072
"6912_7",0.813530675516693
"170_2",0.7867395363125289
"7702_10",0.9019041216212125
"4393_3",0.09929477305317227
"2608_3",0.6776272026893246
"4931_8",0.8533507200024817
"10589_10",0.7810057578997895
"8623_4",0.1814723579182676
"6057_2",0.17539147105016148
"2704_9",0.9206422064232422
"1790_2",0.4041502225038118
"12370_1",0.029770494287282963
"159_1",0.08525875152654681
"343_9",0.9555673536493166
"2128_9",0.8389698741901783
"11181_8",0.7688361221769948
"11775_10",0.7632792670176832
"3514_10",0.5977565243067147
"6993_2",0.12431615017616761
"2866_9",0.4768053573507357
"1000_9",0.8645921550271488
"11772_7",0.6170453053521294
"3355_9",0.28495715066702837
"8519_8",0.5337648796764045
"7879_3",0.31796633277934905
"4332_10",0.6293617945758103
"5403_1",0.09598892978670522
"1514_7",0.2560496840909492
"7904_1",0.12402283750823494
"10550_2",0.446547635264258
"11442_10",0.7653359437184944
"2821_3",0.16990419879359564
"5766_1",0.02624565393566883
"8061_9",0.8539062954712153
"2166_1",0.1329949799868028
"6206_1",0.2376436955751425
"11124_2",0.17200956628242753
"7625_10",0.6987597372925369
"90_9",0.6447774662271907
"7959_10",0.7299705886464735
"7029_10",0.7847761996862394
"779_8",0.9348049913287967
"1101_4",0.19691639285400475
"11189_4",0.17478354808600471
"9790_4",0.1739508719362403
"10861_1",0.1860888547135555
"5902_2",0.24262399588617203
"9545_10",0.5031410685588761
"3730_1",0.03314788442081945
"4951_9",0.6128456052950358
"3295_1",0.28622855018519566
"9495_2",0.4271928296872809
"2876_1",0.5997080085851818
"2796_1",0.12670145309389932
"10338_3",0.28795268129382434
"10913_7",0.41602406850520085
"4685_2",0.04100656000963055
"11586_1",0.24282267067759764
"4904_7",0.5427486538545283
"7110_7",0.5866601998092715
"2086_4",0.48944349914475804
"7372_7",0.6567836069179824
"135_9",0.7773135040629899
"7038_3",0.39457032729026265
"1119_2",0.10890933304460026
"5057_8",0.5639341496257039
"3479_10",0.9327499824262269
"6489_8",0.8901235334474557
"4910_8",0.8296233857127109
"5979_10",0.6724850950472727
"11304_1",0.16669433509721954
"2102_9",0.8905313766390627
"8048_1",0.12677917305390135
"12153_7",0.677553291989615
"4832_8",0.7377162554009677
"3079_9",0.8340528813824682
"8254_2",0.15933735165854082
"7981_7",0.8095700935577114
"611_1",0.5731604218666916
"307_10",0.5935524489836351
"8861_3",0.11100036485974864
"4635_4",0.628850476894004
"6197_7",0.7365710024141582
"6739_3",0.2553798536951925
"8588_9",0.7724928596580655
"8461_7",0.5075319325865989
"10089_1",0.32494105851856225
"2609_7",0.5768195015913395
"1418_3",0.4416661595722462
"2661_10",0.7448076682876189
"1253_9",0.7318371368407892
"8815_9",0.5330804067938059
"9867_8",0.8308921255044673
"2155_1",0.18675904862643605
"12259_4",0.22883079683404428
"11224_3",0.5313703869959028
"4781_1",0.09171910627383682
"4354_9",0.9086047612735589
"9629_9",0.7195279391050796
"3629_9",0.9209563368520971
"6445_10",0.924174943110761
"9526_10",0.828148778849573
"5138_2",0.10401972292432743
"349_10",0.8112976115970026
"2099_7",0.5545816520085644
"4411_1",0.5277063779579635
"8127_3",0.10779102430846936
"5225_8",0.689490867106184
"7970_3",0.20144215727571846
"5688_7",0.5159149826306414
"12099_3",0.2896118079380287
"6020_4",0.3802504363257925
"3892_8",0.8011140817196121
"2098_8",0.8120440690061965
"4851_7",0.7882844010039072
"10967_10",0.5750470009089179
"6230_4",0.5205040510254473
"2211_2",0.10450362860969437
"11978_10",0.708949903135616
"8802_1",0.1305162586220331
"11010_3",0.12307089999111306
"10083_2",0.36286266580646764
"5588_10",0.4778734464374833
"958_10",0.6615878509926594
"6771_4",0.47695295930508513
"6767_9",0.7510104608253175
"7302_10",0.8493393941639986
"5324_3",0.09020665657938945
"7737_10",0.9377841417987571
"8603_10",0.7033503396710276
"3029_7",0.8132170046678701
"8640_2",0.06198865743659823
"2139_1",0.03648281819058262
"6305_10",0.8638564281848357
"6884_7",0.7789693174479752
"5534_8",0.5909579274503975
"7619_8",0.8999691308895801
"10057_8",0.6275248148286173
"972_7",0.8055494280502734
"6245_8",0.6594891561753943
"6627_7",0.8522352790796754
"3621_10",0.4092784970435369
"2290_4",0.6108702585179773
"24_4",0.43796889465580563
"5689_1",0.034883760347800295
"6497_4",0.32007974525577254
"12405_4",0.6528576406045106
"11720_7",0.8152276984353148
"10088_1",0.08455369582862528
"9258_9",0.9210966420072547
"354_4",0.7257607884083567
"4770_10",0.741555026242201
"1035_3",0.4143447044547646
"739_1",0.09039902804756368
"6267_7",0.7861986555824393
"1562_8",0.8053794429108272
"1438_1",0.07226859848789373
"281_8",0.903325287359309
"1818_1",0.5087275662333797
"3943_3",0.2621875980116496
"8116_4",0.61551253349328
"6984_1",0.14518073273627885
"5330_4",0.08407586408667314
"8821_8",0.8978342851591699
"10484_10",0.9260068722788243
"1886_4",0.1184546503137984
"7943_2",0.4542641813403032
"6438_7",0.8577059091659194
"8931_10",0.6576716958850781
"10538_10",0.5358013712594745
"534_10",0.9245400787700451
"7329_2",0.11032447606455119
"6614_2",0.6346776262832243
"710_10",0.7990686393605282
"3120_4",0.3885429506671982
"9046_1",0.08657982781442397
"5638_2",0.2971600136202755
"2455_4",0.2526916275912306
"2652_3",0.1702309947095822
"11006_4",0.4266146735305349
"5065_3",0.08219055831145569
"9805_10",0.7650352451312499
"7092_8",0.8968250030753405
